Rok;Miesiąc;Dzień;Godzina;Temp. 2m [st.C];Wiatr 10m, Prędkość [m/s];Typ Opadu;Wysokość Opadu [mm];Wilgotność względna [%];Długość geograficzna;Szerokość geograficzna
2019;02;23;17;0,766;0,892;;;28;17.049640;51.123614
2019;02;23;18;0,382;1,266;;;29;17.049640;51.123614
2019;02;23;19;-0,057;1,586;;;30;17.049640;51.123614
2019;02;23;20;-0,633;1,996;;;32;17.049640;51.123614
2019;02;23;21;-1,003;1,892;;;34;17.049640;51.123614
2019;02;23;22;-1,108;2,338;;;39;17.049640;51.123614
2019;02;23;23;-1,196;2,453;;;42;17.049640;51.123614
2019;02;24;00;-1,217;2,378;;;43;17.049640;51.123614
2019;02;24;01;-1,256;2,256;;;41;17.049640;51.123614
2019;02;24;02;-1,742;1,844;;;42;17.049640;51.123614
2019;02;24;03;-1,751;1,081;;;43;17.049640;51.123614
2019;02;24;04;-1,914;0,751;;;36;17.049640;51.123614
2019;02;24;05;-1,045;0,398;;;36;17.049640;51.123614
2019;02;24;06;-1,240;0,552;;;36;17.049640;51.123614
2019;02;24;07;-0,580;1,059;;;37;17.049640;51.123614
2019;02;24;08;-0,303;1,312;;;37;17.049640;51.123614
2019;02;24;09;0,048;1,662;;;40;17.049640;51.123614
2019;02;24;10;1,271;1,230;;;35;17.049640;51.123614
2019;02;24;11;2,857;1,756;;;31;17.049640;51.123614
2019;02;24;12;3,984;2,043;;;26;17.049640;51.123614
2019;02;24;13;5,138;2,443;;;25;17.049640;51.123614
2019;02;24;14;6,425;2,994;;;23;17.049640;51.123614
2019;02;24;15;6,714;3,308;;;22;17.049640;51.123614
2019;02;24;16;6,259;3,430;;;27;17.049640;51.123614
2019;02;24;17;5,465;3,458;;;31;17.049640;51.123614
2019;02;24;18;4,731;3,768;;;32;17.049640;51.123614
2019;02;24;19;3,718;3,811;;;38;17.049640;51.123614
2019;02;24;20;3,331;3,882;;;43;17.049640;51.123614
2019;02;24;21;2,993;4,325;;;45;17.049640;51.123614
2019;02;24;22;3,015;4,412;;;43;17.049640;51.123614
2019;02;24;23;2,615;4,561;;;45;17.049640;51.123614
2019;02;25;00;2,455;4,818;;;47;17.049640;51.123614
2019;02;25;01;2,366;4,752;;;50;17.049640;51.123614
2019;02;25;02;2,069;4,683;;;52;17.049640;51.123614
2019;02;25;03;1,974;4,773;;;53;17.049640;51.123614
2019;02;25;04;1,024;4,204;;;66;17.049640;51.123614
2019;02;25;05;1,936;4,735;;;59;17.049640;51.123614
2019;02;25;06;2,273;4,820;;;55;17.049640;51.123614
2019;02;25;07;2,107;4,743;;;55;17.049640;51.123614
2019;02;25;08;2,131;4,887;;;56;17.049640;51.123614
2019;02;25;09;2,894;4,757;;;56;17.049640;51.123614
2019;02;25;10;4,021;4,408;;;56;17.049640;51.123614
2019;02;25;11;5,497;4,172;;;55;17.049640;51.123614
2019;02;25;12;6,968;4,385;;;58;17.049640;51.123614
2019;02;25;13;8,139;4,266;;;56;17.049640;51.123614
2019;02;25;14;9,011;4,838;;;55;17.049640;51.123614
2019;02;25;15;9,478;4,877;;;55;17.049640;51.123614
2019;02;25;16;9,464;4,429;;;56;17.049640;51.123614
2019;02;25;17;8,061;4,451;;;60;17.049640;51.123614
2019;02;25;18;6,735;4,995;;;64;17.049640;51.123614
2019;02;25;19;5,874;5,151;;;66;17.049640;51.123614
2019;02;25;20;4,883;4,789;;;71;17.049640;51.123614
2019;02;25;21;5,362;5,388;;;69;17.049640;51.123614
2019;02;25;22;4,718;6,015;;;72;17.049640;51.123614
2019;02;25;23;4,609;6,456;;;74;17.049640;51.123614
2019;02;26;00;4,322;6,581;;;78;17.049640;51.123614
2019;02;26;01;4,208;6,863;;;80;17.049640;51.123614
2019;02;26;02;3,829;7,001;;;82;17.049640;51.123614
2019;02;26;03;3,622;6,784;;;82;17.049640;51.123614
2019;02;26;04;5,274;6,120;;;83;17.049640;51.123614
2019;02;26;05;4,840;5,874;;;84;17.049640;51.123614
2019;02;26;06;4,281;5,856;;;85;17.049640;51.123614
2019;02;26;07;3,803;5,738;;;86;17.049640;51.123614
2019;02;26;08;3,771;6,160;;;87;17.049640;51.123614
2019;02;26;09;3,780;5,594;;;92;17.049640;51.123614
2019;02;26;10;3,578;5,310;;;94;17.049640;51.123614
2019;02;26;11;3,476;5,236;;;95;17.049640;51.123614
2019;02;26;12;3,828;5,333;;;94;17.049640;51.123614
2019;02;26;13;6,111;5,344;;;80;17.049640;51.123614
2019;02;26;14;7,586;5,367;;;70;17.049640;51.123614
2019;02;26;15;8,598;5,422;;;64;17.049640;51.123614
2019;02;26;16;8,515;4,794;;;64;17.049640;51.123614
2019;02;26;17;7,530;5,328;;;71;17.049640;51.123614
2019;02;26;18;5,979;5,383;;;75;17.049640;51.123614
2019;02;26;19;6,015;4,876;;;82;17.049640;51.123614
2019;02;26;20;5,231;4,606;;;87;17.049640;51.123614
2019;02;26;21;4,570;4,608;;;90;17.049640;51.123614
2019;02;26;22;3,987;4,640;;;91;17.049640;51.123614
2019;02;26;23;3,050;4,396;;;89;17.049640;51.123614
2019;02;27;00;2,367;4,030;;;88;17.049640;51.123614
2019;02;27;01;1,378;3,712;;;92;17.049640;51.123614
2019;02;27;02;1,010;3,477;;;98;17.049640;51.123614
2019;02;27;03;-0,082;2,850;;;100;17.049640;51.123614
2019;02;27;04;1,389;3,246;;;95;17.049640;51.123614
2019;02;27;05;0,924;3,275;;;97;17.049640;51.123614
2019;02;27;06;0,468;3,069;;;98;17.049640;51.123614
2019;02;27;07;1,026;3,014;;;96;17.049640;51.123614
2019;02;27;08;1,326;2,201;;;94;17.049640;51.123614
2019;02;27;09;2,783;1,895;;;88;17.049640;51.123614
2019;02;27;10;4,747;1,653;;;78;17.049640;51.123614
2019;02;27;11;6,944;2,116;;;65;17.049640;51.123614
2019;02;27;12;8,951;2,595;;;54;17.049640;51.123614
2019;02;27;13;10,459;2,817;;;49;17.049640;51.123614
2019;02;27;14;11,590;3,188;;;47;17.049640;51.123614
2019;02;27;15;11,973;3,409;;;54;17.049640;51.123614
2019;02;27;16;11,968;3,244;;;62;17.049640;51.123614
2019;02;27;17;10,717;3,185;;;69;17.049640;51.123614
2019;02;27;18;8,586;4,186;;;73;17.049640;51.123614
2019;02;27;19;7,849;4,429;;;78;17.049640;51.123614
2019;02;27;20;7,405;4,299;;;79;17.049640;51.123614
2019;02;27;21;6,366;4,423;;;79;17.049640;51.123614
2019;02;27;22;5,571;4,350;;;76;17.049640;51.123614
2019;02;27;23;4,937;4,145;;;77;17.049640;51.123614
2019;02;28;00;4,799;4,136;;;72;17.049640;51.123614
2019;02;28;01;5,031;4,661;;;58;17.049640;51.123614
2019;02;28;02;4,910;4,986;;;56;17.049640;51.123614
2019;02;28;03;5,212;5,045;;;61;17.049640;51.123614
2019;02;28;04;5,700;4,501;;;62;17.049640;51.123614
2019;02;28;05;4,358;4,734;;;58;17.049640;51.123614
2019;02;28;06;5,467;4,825;;;56;17.049640;51.123614
2019;02;28;07;6,908;5,641;;;52;17.049640;51.123614
2019;02;28;08;7,860;6,799;;;51;17.049640;51.123614
2019;02;28;09;8,651;7,641;;;57;17.049640;51.123614
2019;02;28;10;8,932;7,853;;;59;17.049640;51.123614
2019;02;28;11;9,337;7,498;;;58;17.049640;51.123614
2019;02;28;12;10,144;7,399;;;55;17.049640;51.123614
2019;02;28;13;10,782;7,568;;;53;17.049640;51.123614
2019;02;28;14;11,037;7,250;;;54;17.049640;51.123614
2019;02;28;15;10,946;6,971;;;55;17.049640;51.123614
2019;02;28;16;10,480;6,076;;;58;17.049640;51.123614
2019;02;28;17;9,266;4,811;;;64;17.049640;51.123614
2019;02;28;18;8,185;4,636;;;70;17.049640;51.123614
2019;02;28;19;7,274;4,441;;;76;17.049640;51.123614
2019;02;28;20;6,503;4,530;;;81;17.049640;51.123614
2019;02;28;21;5,540;4,519;;;85;17.049640;51.123614
2019;02;28;22;4,746;4,542;;;89;17.049640;51.123614
2019;02;28;23;3,287;4,345;;;90;17.049640;51.123614
2019;03;01;00;0,794;4,287;;;93;17.049640;51.123614
2019;03;01;01;0,798;4,103;;;95;17.049640;51.123614
2019;03;01;02;2,247;3,392;;;99;17.049640;51.123614
2019;03;01;03;1,196;2,538;;;97;17.049640;51.123614
2019;03;01;04;3,401;3,267;;;97;17.049640;51.123614
2019;03;01;05;3,896;2,996;;;94;17.049640;51.123614
2019;03;01;06;3,575;2,883;;;92;17.049640;51.123614
2019;03;01;07;3,887;3,260;;;89;17.049640;51.123614
2019;03;01;08;3,914;2,061;;;89;17.049640;51.123614
2019;03;01;09;3,914;1,981;;;90;17.049640;51.123614
2019;03;01;10;4,048;2,370;;;91;17.049640;51.123614
2019;03;01;11;4,095;2,163;;;90;17.049640;51.123614
2019;03;01;12;4,002;1,925;;;89;17.049640;51.123614
2019;03;01;13;3,748;1,522;;;89;17.049640;51.123614
2019;03;01;14;4,160;1,744;;;83;17.049640;51.123614
2019;03;01;15;4,323;1,732;;;82;17.049640;51.123614
2019;03;01;16;4,011;2,066;;;86;17.049640;51.123614
2019;03;01;17;3,190;2,462;;;86;17.049640;51.123614
2019;03;01;18;2,264;3,169;;;87;17.049640;51.123614
2019;03;01;19;1,364;2,809;;;88;17.049640;51.123614
2019;03;01;20;0,290;2,769;;;88;17.049640;51.123614
2019;03;01;21;-0,881;2,430;;;90;17.049640;51.123614
2019;03;01;22;-3,371;2,398;;;96;17.049640;51.123614
2019;03;01;23;-4,307;1,646;;;96;17.049640;51.123614
2019;03;02;00;-1,219;1,303;;;97;17.049640;51.123614
2019;03;02;01;-2,030;0,925;;;97;17.049640;51.123614
2019;03;02;02;-4,583;0,723;;;95;17.049640;51.123614
2019;03;02;03;-5,288;1,118;;;95;17.049640;51.123614
2019;03;02;04;-0,954;2,150;;;67;17.049640;51.123614
2019;03;02;05;-0,682;2,073;;;64;17.049640;51.123614
2019;03;02;06;0,761;2,217;;;63;17.049640;51.123614
2019;03;02;07;0,484;2,290;;;64;17.049640;51.123614
2019;03;02;08;0,446;2,185;;;64;17.049640;51.123614
2019;03;02;09;1,247;2,048;;;63;17.049640;51.123614
2019;03;02;10;2,033;2,059;;;69;17.049640;51.123614
2019;03;02;11;1,295;1,789;płynny;0,28;98;17.049640;51.123614
2019;03;02;12;2,258;2,359;płynny;0,17;94;17.049640;51.123614
2019;03;02;13;3,158;2,230;;;80;17.049640;51.123614
2019;03;02;14;3,472;1,955;;;77;17.049640;51.123614
2019;03;02;15;4,131;1,574;;;71;17.049640;51.123614
2019;03;02;16;4,166;1,170;;;70;17.049640;51.123614
2019;03;02;17;3,586;1,250;;;78;17.049640;51.123614
2019;03;02;18;3,149;1,784;;;81;17.049640;51.123614
2019;03;02;19;2,020;2,739;;;78;17.049640;51.123614
2019;03;02;20;1,492;2,500;;;79;17.049640;51.123614
2019;03;02;21;0,944;2,159;;;82;17.049640;51.123614
2019;03;02;22;1,935;2,197;;;80;17.049640;51.123614
2019;03;02;23;2,462;2,502;;;76;17.049640;51.123614
2019;03;03;00;2,942;3,033;;;72;17.049640;51.123614
2019;03;03;01;2,912;3,045;;;73;17.049640;51.123614
2019;03;03;02;3,327;3,057;;;75;17.049640;51.123614
2019;03;03;03;3,863;3,312;;;77;17.049640;51.123614
2019;03;03;04;2,106;3,786;;;81;17.049640;51.123614
2019;03;03;05;3,661;3,958;;;83;17.049640;51.123614
2019;03;03;06;5,037;4,240;;;84;17.049640;51.123614
2019;03;03;07;6,174;4,526;;;83;17.049640;51.123614
2019;03;03;08;6,533;4,962;płynny;0,10;81;17.049640;51.123614
2019;03;03;09;7,585;4,891;;;77;17.049640;51.123614
2019;03;03;10;8,462;4,799;;;74;17.049640;51.123614
2019;03;03;11;8,871;4,934;;;71;17.049640;51.123614
2019;03;03;12;9,911;5,333;płynny;0,01;66;17.049640;51.123614
2019;03;03;13;10,917;6,008;;;63;17.049640;51.123614
2019;03;03;14;11,391;6,491;;;62;17.049640;51.123614
2019;03;03;15;11,931;6,540;;;59;17.049640;51.123614
2019;03;03;16;11,574;5,500;;;62;17.049640;51.123614
2019;03;03;17;10,434;5,544;;;67;17.049640;51.123614
2019;03;03;18;9,706;5,602;;;69;17.049640;51.123614
2019;03;03;19;9,426;5,772;;;69;17.049640;51.123614
2019;03;03;20;9,635;5,529;;;69;17.049640;51.123614
2019;03;03;21;9,708;5,573;;;70;17.049640;51.123614
2019;03;03;22;9,699;5,225;;;70;17.049640;51.123614
2019;03;03;23;9,487;5,248;;;72;17.049640;51.123614
2019;03;04;00;9,154;5,567;;;73;17.049640;51.123614
2019;03;04;01;9,036;5,455;;;73;17.049640;51.123614
2019;03;04;02;8,880;5,447;;;74;17.049640;51.123614
2019;03;04;03;8,338;5,170;;;76;17.049640;51.123614
2019;03;04;04;9,235;5,590;;;70;17.049640;51.123614
2019;03;04;05;8,472;5,754;;;76;17.049640;51.123614
2019;03;04;06;8,354;5,956;;;75;17.049640;51.123614
2019;03;04;07;8,532;5,967;;;74;17.049640;51.123614
2019;03;04;08;9,620;6,361;;;67;17.049640;51.123614
2019;03;04;09;11,378;7,295;;;57;17.049640;51.123614
2019;03;04;10;11,874;5,836;;;54;17.049640;51.123614
2019;03;04;11;12,091;5,470;;;56;17.049640;51.123614
2019;03;04;12;12,067;6,569;;;52;17.049640;51.123614
2019;03;04;13;14,042;8,071;;;42;17.049640;51.123614
2019;03;04;14;15,163;7,734;;;40;17.049640;51.123614
2019;03;04;15;15,663;8,065;;;39;17.049640;51.123614
2019;03;04;16;14,542;8,406;;;38;17.049640;51.123614
2019;03;04;17;13,535;7,737;;;43;17.049640;51.123614
2019;03;04;18;11,581;8,423;;;44;17.049640;51.123614
2019;03;04;19;8,587;8,610;;;51;17.049640;51.123614
2019;03;04;20;9,001;7,456;;;51;17.049640;51.123614
2019;03;04;21;7,195;6,276;;;54;17.049640;51.123614
2019;03;04;22;4,188;6,525;;;66;17.049640;51.123614
2019;03;04;23;3,886;6,212;;;66;17.049640;51.123614
2019;03;05;00;4,067;5,312;;;67;17.049640;51.123614
2019;03;05;01;5,150;5,327;;;67;17.049640;51.123614
2019;03;05;02;5,102;5,813;;;64;17.049640;51.123614
2019;03;05;03;5,060;5,874;;;67;17.049640;51.123614
2019;03;05;04;4,191;6,181;;;59;17.049640;51.123614
2019;03;05;05;4,610;5,770;;;60;17.049640;51.123614
2019;03;05;06;4,521;5,386;;;64;17.049640;51.123614
2019;03;05;07;4,632;5,818;;;67;17.049640;51.123614
2019;03;05;08;5,767;8,014;;;62;17.049640;51.123614
2019;03;05;09;6,377;9,469;;;60;17.049640;51.123614
2019;03;05;10;6,864;9,319;;;59;17.049640;51.123614
2019;03;05;11;7,377;9,015;;;57;17.049640;51.123614
2019;03;05;12;7,585;8,750;płynny;0,10;57;17.049640;51.123614
2019;03;05;13;7,783;8,695;płynny;0,17;58;17.049640;51.123614
2019;03;05;14;8,180;8,551;płynny;0,12;56;17.049640;51.123614
2019;03;05;15;8,263;8,450;płynny;0,34;54;17.049640;51.123614
2019;03;05;16;6,880;8,040;płynny;0,40;63;17.049640;51.123614
2019;03;05;17;6,551;5,891;;;69;17.049640;51.123614
2019;03;05;18;6,012;5,957;;;68;17.049640;51.123614
2019;03;05;19;5,313;5,757;;;72;17.049640;51.123614
2019;03;05;20;4,774;6,480;;;76;17.049640;51.123614
2019;03;05;21;4,457;6,522;;;76;17.049640;51.123614
2019;03;05;22;3,120;6,289;płynny;0,24;84;17.049640;51.123614
2019;03;05;23;3,912;5,943;płynny;0,01;78;17.049640;51.123614
2019;03;06;00;3,409;5,781;;;82;17.049640;51.123614
2019;03;06;01;3,129;5,890;;;85;17.049640;51.123614
2019;03;06;02;2,969;5,091;;;88;17.049640;51.123614
2019;03;06;03;3,026;5,331;;;87;17.049640;51.123614
2019;03;06;04;2,449;4,542;;;78;17.049640;51.123614
2019;03;06;05;2,296;4,016;;;78;17.049640;51.123614
2019;03;06;06;2,238;3,769;;;75;17.049640;51.123614
2019;03;06;07;2,441;3,018;;;75;17.049640;51.123614
2019;03;06;08;3,255;2,850;;;69;17.049640;51.123614
2019;03;06;09;4,778;2,163;;;65;17.049640;51.123614
2019;03;06;10;6,547;2,614;;;58;17.049640;51.123614
2019;03;06;11;7,452;3,379;;;52;17.049640;51.123614
2019;03;06;12;8,067;3,660;;;49;17.049640;51.123614
2019;03;06;13;8,895;4,168;;;47;17.049640;51.123614
2019;03;06;14;9,794;5,053;;;45;17.049640;51.123614
2019;03;06;15;10,461;6,147;;;41;17.049640;51.123614
2019;03;06;16;10,156;5,993;;;43;17.049640;51.123614
2019;03;06;17;9,482;4,834;;;49;17.049640;51.123614
2019;03;06;18;8,248;5,151;;;48;17.049640;51.123614
2019;03;06;19;7,602;5,457;;;52;17.049640;51.123614
2019;03;06;20;7,528;5,363;;;57;17.049640;51.123614
2019;03;06;21;7,461;5,093;;;61;17.049640;51.123614
2019;03;06;22;7,755;4,716;;;62;17.049640;51.123614
2019;03;06;23;7,718;4,608;;;64;17.049640;51.123614
2019;03;07;00;7,585;4,773;;;68;17.049640;51.123614
2019;03;07;01;6,621;5,015;;;71;17.049640;51.123614
2019;03;07;02;6,152;5,106;;;72;17.049640;51.123614
2019;03;07;03;5,769;5,003;;;72;17.049640;51.123614
2019;03;07;04;5,065;4,586;;;73;17.049640;51.123614
2019;03;07;05;5,741;4,692;;;71;17.049640;51.123614
2019;03;07;06;6,107;4,569;;;71;17.049640;51.123614
2019;03;07;07;6,346;4,433;;;72;17.049640;51.123614
2019;03;07;08;7,547;4,112;;;67;17.049640;51.123614
2019;03;07;09;10,752;4,541;;;54;17.049640;51.123614
2019;03;07;10;11,787;5,011;;;51;17.049640;51.123614
2019;03;07;11;13,276;5,218;;;48;17.049640;51.123614
2019;03;07;12;14,274;7,037;;;44;17.049640;51.123614
2019;03;07;13;15,219;8,421;;;43;17.049640;51.123614
2019;03;07;14;15,756;6,048;;;44;17.049640;51.123614
2019;03;07;15;15,803;4,251;;;46;17.049640;51.123614
2019;03;07;16;15,256;5,043;;;46;17.049640;51.123614
2019;03;07;17;14,216;6,073;;;49;17.049640;51.123614
2019;03;07;18;12,110;5,637;;;51;17.049640;51.123614
2019;03;07;19;9,965;4,280;;;57;17.049640;51.123614
2019;03;07;20;10,349;5,062;;;64;17.049640;51.123614
2019;03;07;21;9,396;4,729;;;70;17.049640;51.123614
2019;03;07;22;8,726;5,455;;;70;17.049640;51.123614
2019;03;07;23;7,566;4,031;;;76;17.049640;51.123614
2019;03;08;00;7,336;5,395;;;72;17.049640;51.123614
2019;03;08;01;6,887;5,321;;;75;17.049640;51.123614
2019;03;08;02;5,531;6,196;;;73;17.049640;51.123614
2019;03;08;03;5,375;5,768;;;74;17.049640;51.123614
2019;03;08;04;5,424;6,926;;;64;17.049640;51.123614
2019;03;08;05;5,198;6,725;;;65;17.049640;51.123614
2019;03;08;06;7,321;6,153;;;67;17.049640;51.123614
2019;03;08;07;7,049;6,147;;;69;17.049640;51.123614
2019;03;08;08;7,879;7,538;;;66;17.049640;51.123614
2019;03;08;09;8,839;8,977;;;58;17.049640;51.123614
2019;03;08;10;9,122;9,857;;;56;17.049640;51.123614
2019;03;08;11;9,545;9,673;;;55;17.049640;51.123614
2019;03;08;12;10,197;9,337;;;52;17.049640;51.123614
2019;03;08;13;10,496;9,362;;;51;17.049640;51.123614
2019;03;08;14;10,251;9,468;;;50;17.049640;51.123614
2019;03;08;15;9,833;9,334;;;50;17.049640;51.123614
2019;03;08;16;9,790;8,822;;;51;17.049640;51.123614
2019;03;08;17;8,879;7,188;;;56;17.049640;51.123614
2019;03;08;18;4,004;7,823;płynny;0,05;74;17.049640;51.123614
2019;03;08;19;5,649;5,665;;;71;17.049640;51.123614
2019;03;08;20;5,598;5,425;;;75;17.049640;51.123614
2019;03;08;21;5,256;4,578;;;77;17.049640;51.123614
2019;03;08;22;4,455;4,754;;;82;17.049640;51.123614
2019;03;08;23;4,189;3,878;;;83;17.049640;51.123614
2019;03;09;00;3,876;4,221;;;81;17.049640;51.123614
2019;03;09;01;3,626;4,767;;;77;17.049640;51.123614
2019;03;09;02;3,444;4,872;;;74;17.049640;51.123614
2019;03;09;03;3,057;4,988;;;77;17.049640;51.123614
2019;03;09;04;5,654;5,193;;;68;17.049640;51.123614
2019;03;09;05;5,575;5,709;;;72;17.049640;51.123614
2019;03;09;06;5,934;6,044;;;71;17.049640;51.123614
2019;03;09;07;6,084;6,563;;;69;17.049640;51.123614
2019;03;09;08;6,604;7,729;;;66;17.049640;51.123614
2019;03;09;09;7,837;7,480;;;61;17.049640;51.123614
2019;03;09;10;7,880;7,032;;;65;17.049640;51.123614
2019;03;09;11;7,527;8,184;płynny;0,60;73;17.049640;51.123614
2019;03;09;12;9,018;7,501;płynny;0,10;63;17.049640;51.123614
2019;03;09;13;9,582;8,002;;;67;17.049640;51.123614
2019;03;09;14;10,436;9,006;płynny;0,04;60;17.049640;51.123614
2019;03;09;15;10,350;8,524;płynny;0,01;63;17.049640;51.123614
2019;03;09;16;10,135;7,091;płynny;0,10;61;17.049640;51.123614
2019;03;09;17;9,817;5,378;;;61;17.049640;51.123614
2019;03;09;18;9,038;6,995;;;63;17.049640;51.123614
2019;03;09;19;5,331;6,688;płynny;0,40;75;17.049640;51.123614
2019;03;09;20;4,512;3,182;płynny;0,51;82;17.049640;51.123614
2019;03;09;21;8,099;7,941;płynny;0,21;71;17.049640;51.123614
2019;03;09;22;5,507;8,862;płynny;0,57;77;17.049640;51.123614
2019;03;09;23;4,051;8,789;płynny;0,28;77;17.049640;51.123614
2019;03;10;00;1,890;8,570;;;80;17.049640;51.123614
2019;03;10;01;0,348;8,319;;;83;17.049640;51.123614
2019;03;10;02;0,493;8,357;;;82;17.049640;51.123614
2019;03;10;03;3,530;7,916;;;82;17.049640;51.123614
2019;03;10;04;0,443;8,219;;;67;17.049640;51.123614
2019;03;10;05;3,785;6,846;;;70;17.049640;51.123614
2019;03;10;06;4,625;6,775;;;68;17.049640;51.123614
2019;03;10;07;5,169;5,925;;;64;17.049640;51.123614
2019;03;10;08;5,679;5,518;;;63;17.049640;51.123614
2019;03;10;09;6,387;5,065;;;63;17.049640;51.123614
2019;03;10;10;7,030;4,457;;;64;17.049640;51.123614
2019;03;10;11;7,968;4,529;;;60;17.049640;51.123614
2019;03;10;12;8,499;4,255;;;56;17.049640;51.123614
2019;03;10;13;8,300;3,730;;;55;17.049640;51.123614
2019;03;10;14;6,854;3,123;płynny;0,35;66;17.049640;51.123614
2019;03;10;15;5,837;1,517;płynny;0,78;79;17.049640;51.123614
2019;03;10;16;5,367;0,764;płynny;0,81;85;17.049640;51.123614
2019;03;10;17;5,072;1,165;płynny;0,55;87;17.049640;51.123614
2019;03;10;18;4,739;1,475;płynny;0,41;90;17.049640;51.123614
2019;03;10;19;5,056;2,314;płynny;0,11;91;17.049640;51.123614
2019;03;10;20;5,549;1,203;płynny;0,35;94;17.049640;51.123614
2019;03;10;21;7,548;6,098;płynny;0,10;83;17.049640;51.123614
2019;03;10;22;7,402;9,517;;;71;17.049640;51.123614
2019;03;10;23;6,250;7,543;;;73;17.049640;51.123614
2019;03;11;00;5,296;8,704;;;74;17.049640;51.123614
2019;03;11;01;3,147;9,931;;;84;17.049640;51.123614
2019;03;11;02;1,038;9,302;płynny;0,92;96;17.049640;51.123614
2019;03;11;03;0,747;7,881;płynny;0,90;92;17.049640;51.123614
2019;03;11;04;1,823;8,152;;;74;17.049640;51.123614
2019;03;11;05;2,522;6,425;;;77;17.049640;51.123614
2019;03;11;06;2,945;5,318;;;78;17.049640;51.123614
2019;03;11;07;1,352;5,553;płynny;0,26;96;17.049640;51.123614
2019;03;11;08;2,847;6,139;płynny;0,35;81;17.049640;51.123614
2019;03;11;09;3,740;7,768;;;66;17.049640;51.123614
2019;03;11;10;4,244;7,005;;;63;17.049640;51.123614
2019;03;11;11;4,966;6,545;;;58;17.049640;51.123614
2019;03;11;12;5,612;6,172;;;53;17.049640;51.123614
2019;03;11;13;5,635;6,284;;;54;17.049640;51.123614
2019;03;11;14;5,765;6,310;;;52;17.049640;51.123614
2019;03;11;15;5,452;6,760;;;55;17.049640;51.123614
2019;03;11;16;5,431;7,209;płynny;0,11;55;17.049640;51.123614
2019;03;11;17;4,732;6,656;;;61;17.049640;51.123614
2019;03;11;18;3,068;5,178;;;71;17.049640;51.123614
2019;03;11;19;2,163;4,972;;;75;17.049640;51.123614
2019;03;11;20;0,508;6,005;;;86;17.049640;51.123614
2019;03;11;21;-0,355;6,245;;;91;17.049640;51.123614
2019;03;11;22;-0,944;6,010;zmrożony;0,01;92;17.049640;51.123614
2019;03;11;23;-1,908;6,086;zmrożony;0,09;87;17.049640;51.123614
2019;03;12;00;-2,818;4,979;;;89;17.049640;51.123614
2019;03;12;01;-2,698;5,275;;;88;17.049640;51.123614
2019;03;12;02;-4,338;5,410;;;90;17.049640;51.123614
2019;03;12;03;-3,076;4,627;;;90;17.049640;51.123614
2019;03;12;04;1,119;4,948;;;90;17.049640;51.123614
2019;03;12;05;0,798;5,215;;;92;17.049640;51.123614
2019;03;12;06;0,497;4,609;;;97;17.049640;51.123614
2019;03;12;07;0,122;4,105;;;100;17.049640;51.123614
2019;03;12;08;-0,177;4,261;;;100;17.049640;51.123614
2019;03;12;09;0,056;4,187;;;99;17.049640;51.123614
2019;03;12;10;0,659;4,213;;;94;17.049640;51.123614
2019;03;12;11;2,338;4,243;;;80;17.049640;51.123614
2019;03;12;12;3,780;4,381;;;71;17.049640;51.123614
2019;03;12;13;4,575;4,299;;;68;17.049640;51.123614
2019;03;12;14;5,332;3,471;;;63;17.049640;51.123614
2019;03;12;15;5,878;2,965;;;60;17.049640;51.123614
2019;03;12;16;6,295;2,935;;;58;17.049640;51.123614
2019;03;12;17;6,675;2,709;;;54;17.049640;51.123614
2019;03;12;18;5,550;4,051;;;53;17.049640;51.123614
2019;03;12;19;4,841;4,347;;;60;17.049640;51.123614
2019;03;12;20;4,549;4,517;;;64;17.049640;51.123614
2019;03;12;21;4,402;3,829;;;62;17.049640;51.123614
2019;03;12;22;4,514;3,492;;;62;17.049640;51.123614
2019;03;12;23;4,562;3,793;;;59;17.049640;51.123614
2019;03;13;00;4,551;4,967;;;60;17.049640;51.123614
2019;03;13;01;3,848;5,923;;;62;17.049640;51.123614
2019;03;13;02;3,203;5,489;;;59;17.049640;51.123614
2019;03;13;03;4,023;6,256;;;52;17.049640;51.123614
2019;03;13;04;4,874;6,559;;;47;17.049640;51.123614
2019;03;13;05;5,845;6,416;;;43;17.049640;51.123614
2019;03;13;06;4,539;6,039;płynny;0,77;62;17.049640;51.123614
2019;03;13;07;4,679;5,621;płynny;0,60;70;17.049640;51.123614
2019;03;13;08;5,252;6,756;;;64;17.049640;51.123614
2019;03;13;09;5,721;7,407;;;68;17.049640;51.123614
